Date/Time,TOTAL WIND GENERATION  BASEPOINT (FORECAST) IN BPA CONTROL AREA (MW; SCADA 103349),TOTAL WIND GENERATION  IN BPA CONTROL AREA (MW; SCADA 79687),TOTAL BPA CONTROL AREA LOAD (MW; SCADA 45583),TOTAL HYDRO GENERATION (MW; SCADA 79682),TOTAL THERMAL GENERATION (MW; SCADA 79685),NET INTERCHANGE (MW; SCADA 45581),,,,,,,,
06/16/13 18:25,1866,2131,6244,11073,1611,8571,,,,,,,,
06/16/13 18:30,2036,2211,6220,11122,1611,8724,,,,,,,,
06/16/13 18:35,2199,2303,6244,11082,1612,8753,,,,,,,,
06/16/13 18:40,2199,2385,6254,11130,1612,8873,,,,,,,,
06/16/13 18:45,2199,2388,6252,11140,1609,8885,,,,,,,,
06/16/13 18:50,2199,2413,6229,11098,1607,8889,,,,,,,,
06/16/13 18:55,2395,2546,6222,10818,1611,8753,,,,,,,,
06/16/13 19:00,2596,2747,6248,10665,1610,8774,,,,,,,,
06/16/13 19:05,2798,3202,6230,10242,1616,8830,,,,,,,,
06/16/13 19:10,3002,3304,6205,10007,1615,8722,,,,,,,,
06/16/13 19:15,3002,3222,6230,10059,1615,8667,,,,,,,,
06/16/13 19:20,3002,3223,6235,10076,1615,8678,,,,,,,,
06/16/13 19:25,3002,3217,6224,10114,1619,8727,,,,,,,,
06/16/13 19:30,3029,3249,6180,10096,1620,8785,,,,,,,,
06/16/13 19:35,3057,3310,6191,10054,1615,8788,,,,,,,,
06/16/13 19:40,3057,3325,6232,10070,1615,8778,,,,,,,,
06/16/13 19:45,3057,3347,6170,10051,1612,8840,,,,,,,,
06/16/13 19:50,3057,3360,6196,10052,1615,8830,,,,,,,,
06/16/13 19:55,3111,3392,6194,10099,1617,8915,,,,,,,,
06/16/13 20:00,3178,3442,6182,10090,1615,8966,,,,,,,,
06/16/13 20:05,3243,3569,6200,10079,1619,9068,,,,,,,,
06/16/13 20:10,3321,3575,6197,10036,1618,9032,,,,,,,,
06/16/13 20:15,3321,3601,6194,10133,1617,9157,,,,,,,,
06/16/13 20:20,3321,3596,6187,10096,1622,9128,,,,,,,,
06/16/13 20:25,3321,3583,6215,10084,1624,9076,,,,,,,,
06/16/13 20:30,3326,3600,6181,10105,1619,9143,,,,,,,,
06/16/13 20:35,3333,3622,6230,10109,1618,9120,,,,,,,,
06/16/13 20:40,3333,3664,6206,10085,1612,9156,,,,,,,,
06/16/13 20:45,3333,3667,6212,10074,1614,9144,,,,,,,,
06/16/13 20:50,3333,3677,6203,10083,1618,9176,,,,,,,,
06/16/13 20:55,3349,3649,6216,10026,1566,9025,,,,,,,,
06/16/13 21:00,3376,3691,6211,9959,1504,8943,,,,,,,,
06/16/13 21:05,3402,3685,6234,9847,1488,8787,,,,,,,,
06/16/13 21:10,3440,3693,6258,9776,1403,8614,,,,,,,,
06/16/13 21:15,3440,3686,6295,9735,1394,8519,,,,,,,,
06/16/13 21:20,3440,3664,6279,9693,1395,8474,,,,,,,,
06/16/13 21:25,3440,3694,6264,9664,1394,8488,,,,,,,,
06/16/13 21:30,3436,3692,6267,9664,1389,8478,,,,,,,,
06/16/13 21:35,3436,3643,6248,9654,1388,8438,,,,,,,,
06/16/13 21:40,3436,3618,6240,9629,1385,8393,,,,,,,,
06/16/13 21:45,3436,3623,6237,9618,1381,8386,,,,,,,,
06/16/13 21:50,3436,3610,6192,9630,1377,8426,,,,,,,,
06/16/13 21:55,3413,3578,6164,9546,1252,8212,,,,,,,,
06/16/13 22:00,3406,3475,6108,9540,1012,7918,,,,,,,,
06/16/13 22:05,3396,3434,6089,9243,1004,7593,,,,,,,,
06/16/13 22:10,3398,3442,6060,8874,1005,7262,,,,,,,,
06/16/13 22:15,3398,3430,5994,8687,1002,7125,,,,,,,,
06/16/13 22:20,3398,3464,5974,8767,1004,7261,,,,,,,,
06/16/13 22:25,3398,3516,5956,8739,1003,7303,,,,,,,,
06/16/13 22:30,3384,3561,5903,8498,1006,7162,,,,,,,,
06/16/13 22:35,3372,3636,5900,8413,1007,7157,,,,,,,,
06/16/13 22:40,3372,3695,5811,8423,1006,7313,,,,,,,,
06/16/13 22:45,3372,3752,5802,8441,1002,7394,,,,,,,,
06/16/13 22:50,3372,3834,5745,8417,1003,7510,,,,,,,,
06/16/13 22:55,3421,3913,5708,7757,998,6961,,,,,,,,
06/16/13 23:00,3477,3967,5691,7505,977,6757,,,,,,,,
06/16/13 23:05,3534,3968,5662,7278,945,6529,,,,,,,,
06/16/13 23:10,3599,3993,5613,7016,932,6329,,,,,,,,
06/16/13 23:15,3599,4068,5572,6849,935,6280,,,,,,,,
06/16/13 23:20,3599,4081,5543,6866,931,6334,,,,,,,,
06/16/13 23:25,3599,4080,5515,6721,933,6220,,,,,,,,
06/16/13 23:30,3626,4062,5439,6708,935,6267,,,,,,,,
06/16/13 23:35,3654,4067,5413,6718,934,6306,,,,,,,,
06/16/13 23:40,3654,4055,5369,6739,934,6359,,,,,,,,
06/16/13 23:45,3654,4068,5367,6762,934,6397,,,,,,,,
06/16/13 23:50,3654,4039,5327,6763,935,6409,,,,,,,,
06/16/13 23:55,3648,4035,5325,6557,927,6194,,,,,,,,
06/17/13 00:00,3657,3993,5302,6565,922,6177,,,,,,,,
06/17/13 00:05,3664,3935,5293,6671,917,6231,,,,,,,,
06/17/13 00:10,3684,3899,5258,6693,914,6247,,,,,,,,
06/17/13 00:15,3684,3866,5174,6596,906,6194,,,,,,,,
06/17/13 00:20,3684,3839,5199,6603,912,6155,,,,,,,,
06/17/13 00:25,3684,3799,5171,6644,914,6186,,,,,,,,
06/17/13 00:30,3685,3764,5140,6652,910,6186,,,,,,,,
06/17/13 00:35,3689,3729,5136,6743,909,6244,,,,,,,,
06/17/13 00:40,3689,3691,5138,6670,906,6131,,,,,,,,
06/17/13 00:45,3689,3662,5112,6658,909,6118,,,,,,,,
06/17/13 00:50,3689,3664,5082,6638,913,6133,,,,,,,,
06/17/13 00:55,3679,3638,5093,6701,909,6156,,,,,,,,
06/17/13 01:00,3680,3639,5079,6617,905,6082,,,,,,,,
06/17/13 01:05,3683,3566,5025,6603,903,6047,,,,,,,,
06/17/13 01:10,3698,3501,5048,6660,897,6011,,,,,,,,
06/17/13 01:15,3698,3455,5050,6631,905,5942,,,,,,,,
06/17/13 01:20,3698,3404,5008,6610,903,5910,,,,,,,,
06/17/13 01:25,3698,3336,4998,6618,903,5859,,,,,,,,
06/17/13 01:30,3648,3297,5006,6563,901,5756,,,,,,,,
06/17/13 01:35,3605,3268,4980,6606,902,5796,,,,,,,,
06/17/13 01:40,3605,3263,4974,6593,898,5781,,,,,,,,
06/17/13 01:45,3605,3255,4956,6592,899,5791,,,,,,,,
06/17/13 01:50,3605,3207,4967,6612,899,5750,,,,,,,,
06/17/13 01:55,3496,3196,4961,6661,892,5788,,,,,,,,
06/17/13 02:00,3401,3182,4921,6708,890,5861,,,,,,,,
06/17/13 02:05,3307,3168,4940,6712,887,5828,,,,,,,,
06/17/13 02:10,3229,3124,4902,6650,886,5758,,,,,,,,
06/17/13 02:15,3229,3034,4884,6658,881,5689,,,,,,,,
06/17/13 02:20,3229,2982,4888,6620,881,5596,,,,,,,,
06/17/13 02:25,3229,2966,4876,6602,876,5570,,,,,,,,
06/17/13 02:30,3245,2924,4884,6645,882,5568,,,,,,,,
06/17/13 02:35,3262,2860,4842,6641,885,5545,,,,,,,,
06/17/13 02:40,3262,2813,4843,6651,913,5534,,,,,,,,
06/17/13 02:45,3262,2772,4893,6648,924,5453,,,,,,,,
06/17/13 02:50,3262,2751,4882,6663,971,5504,,,,,,,,
06/17/13 02:55,3114,2725,4859,6672,975,5513,,,,,,,,
06/17/13 03:00,2978,2699,4846,6661,967,5482,,,,,,,,
06/17/13 03:05,2844,2669,4852,6564,959,5339,,,,,,,,
06/17/13 03:10,2724,2626,4835,6340,949,5081,,,,,,,,
06/17/13 03:15,2724,2577,4820,6324,947,5029,,,,,,,,
06/17/13 03:20,2724,2506,4814,6327,950,4970,,,,,,,,
06/17/13 03:25,2724,2462,4836,6419,953,4998,,,,,,,,
06/17/13 03:30,2696,2414,4848,6445,951,4963,,,,,,,,
06/17/13 03:35,2673,2367,4833,6471,951,4956,,,,,,,,
06/17/13 03:40,2673,2311,4882,6478,951,4858,,,,,,,,
06/17/13 03:45,2673,2267,4848,6471,949,4840,,,,,,,,
06/17/13 03:50,2673,2250,4853,6489,952,4839,,,,,,,,
06/17/13 03:55,2569,2219,4874,6923,962,5231,,,,,,,,
06/17/13 04:00,2481,2192,4883,7024,1012,5345,,,,,,,,
06/17/13 04:05,2393,2163,4909,7271,1049,5575,,,,,,,,
06/17/13 04:10,2320,2134,4920,7454,1054,5722,,,,,,,,
06/17/13 04:15,2320,2109,4923,7539,1051,5776,,,,,,,,
06/17/13 04:20,2320,2083,4981,7570,1050,5721,,,,,,,,
06/17/13 04:25,2320,2037,4977,7570,1052,5682,,,,,,,,
06/17/13 04:30,2285,2001,4942,7551,1047,5656,,,,,,,,
06/17/13 04:35,2256,1978,5018,7551,1051,5563,,,,,,,,
06/17/13 04:40,2256,2000,5005,7543,1049,5587,,,,,,,,
06/17/13 04:45,2256,2001,5008,7505,1056,5554,,,,,,,,
06/17/13 04:50,2256,2015,5006,7499,1059,5568,,,,,,,,
06/17/13 04:55,2156,2005,5032,7651,1064,5688,,,,,,,,
06/17/13 05:00,2069,1977,5089,7823,1079,5790,,,,,,,,
06/17/13 05:05,1983,1961,5122,8044,1093,5977,,,,,,,,
06/17/13 05:10,1913,1936,5164,8087,1097,5956,,,,,,,,
06/17/13 05:15,1913,1924,5180,8139,1098,5982,,,,,,,,
06/17/13 05:20,1913,1896,5174,8166,1092,5981,,,,,,,,
06/17/13 05:25,1913,1861,5206,8146,1098,5899,,,,,,,,
06/17/13 05:30,1914,1823,5186,8142,1102,5881,,,,,,,,
06/17/13 05:35,1917,1776,5246,8374,1112,6016,,,,,,,,
06/17/13 05:40,1917,1761,5229,8425,1121,6077,,,,,,,,
06/17/13 05:45,1917,1733,5309,8447,1117,5988,,,,,,,,
06/17/13 05:50,1917,1716,5297,8387,1116,5923,,,,,,,,
06/17/13 05:55,1846,1685,5319,8660,1168,6194,,,,,,,,
06/17/13 06:00,1787,1663,5328,8745,1254,6334,,,,,,,,
06/17/13 06:05,1733,1648,5385,9082,1319,6665,,,,,,,,
06/17/13 06:10,1688,1636,5427,9358,1348,6916,,,,,,,,
06/17/13 06:15,1688,1604,5478,9373,1348,6848,,,,,,,,
06/17/13 06:20,1688,1571,5520,9389,1354,6795,,,,,,,,
06/17/13 06:25,1688,1553,5580,9372,1349,6694,,,,,,,,
06/17/13 06:30,1664,1521,5610,9370,1362,6644,,,,,,,,
06/17/13 06:35,1643,1472,5625,9390,1369,6607,,,,,,,,
06/17/13 06:40,1643,1432,5650,9382,1398,6562,,,,,,,,
06/17/13 06:45,1643,1423,5661,9400,1461,6624,,,,,,,,
06/17/13 06:50,1643,1399,5757,9728,1474,6845,,,,,,,,
06/17/13 06:55,1536,1366,5774,9806,1494,6893,,,,,,,,
06/17/13 07:00,1444,1330,5768,9733,1525,6820,,,,,,,,
06/17/13 07:05,1350,1310,5869,9787,1533,6761,,,,,,,,
06/17/13 07:10,1275,1291,5911,9749,1535,6664,,,,,,,,
06/17/13 07:15,1275,1266,5939,9715,1539,6582,,,,,,,,
06/17/13 07:20,1275,1236,6001,9693,1552,6481,,,,,,,,
06/17/13 07:25,1275,1210,5934,9668,1559,6504,,,,,,,,
06/17/13 07:30,1250,1183,5996,9739,1562,6488,,,,,,,,
06/17/13 07:35,1230,1167,6007,9723,1567,6450,,,,,,,,
06/17/13 07:40,1230,1161,5995,9730,1564,6460,,,,,,,,
06/17/13 07:45,1230,1146,6050,9800,1551,6448,,,,,,,,
06/17/13 07:50,1230,1114,6096,9799,1563,6380,,,,,,,,
06/17/13 07:55,1206,1095,6023,9963,1567,6601,,,,,,,,
06/17/13 08:00,1189,1054,6040,10031,1544,6589,,,,,,,,
06/17/13 08:05,1178,1032,6077,10117,1518,6590,,,,,,,,
06/17/13 08:10,1178,1023,6177,10251,1501,6598,,,,,,,,
06/17/13 08:15,1178,994,6217,10301,1504,6582,,,,,,,,
06/17/13 08:20,1178,971,6204,10302,1505,6575,,,,,,,,
06/17/13 08:25,1178,981,6220,10248,1508,6518,,,,,,,,
06/17/13 08:30,1171,975,6210,10248,1494,6507,,,,,,,,
06/17/13 08:35,1165,980,6267,10214,1493,6419,,,,,,,,
06/17/13 08:40,1165,980,6241,10200,1479,6418,,,,,,,,
06/17/13 08:45,1165,980,6264,10257,1471,6444,,,,,,,,
06/17/13 08:50,1165,995,6320,10276,1480,6431,,,,,,,,
06/17/13 08:55,1106,990,6195,10455,1473,6724,,,,,,,,
06/17/13 09:00,1057,991,6221,10519,1467,6756,,,,,,,,
06/17/13 09:05,1011,997,6252,10618,1470,6833,,,,,,,,
06/17/13 09:10,974,1014,6282,10670,1454,6856,,,,,,,,
06/17/13 09:15,974,1017,6352,10632,1441,6738,,,,,,,,
06/17/13 09:20,974,1040,6335,10678,1413,6797,,,,,,,,
06/17/13 09:25,974,1030,6409,10751,1409,6782,,,,,,,,
06/17/13 09:30,971,1026,6405,10803,1420,6844,,,,,,,,
06/17/13 09:35,971,1017,6386,10838,1435,6904,,,,,,,,
06/17/13 09:40,971,1031,6430,10817,1447,6864,,,,,,,,
06/17/13 09:45,971,1017,6442,10824,1440,6840,,,,,,,,
06/17/13 09:50,971,1006,6459,10822,1444,6814,,,,,,,,
06/17/13 09:55,947,966,6481,10884,1442,6812,,,,,,,,
06/17/13 10:00,934,927,6394,11061,1466,7061,,,,,,,,
06/17/13 10:05,923,925,6401,11127,1463,7115,,,,,,,,
06/17/13 10:10,918,916,6418,11132,1462,7092,,,,,,,,
06/17/13 10:15,918,910,6412,11198,1486,7181,,,,,,,,
06/17/13 10:20,918,876,6422,11217,1496,7167,,,,,,,,
06/17/13 10:25,918,846,6439,11241,1499,7148,,,,,,,,
06/17/13 10:30,909,843,6525,11173,1516,7007,,,,,,,,
06/17/13 10:35,903,840,6480,11205,1527,7092,,,,,,,,
06/17/13 10:40,903,799,6488,11192,1547,7050,,,,,,,,
06/17/13 10:45,903,768,6515,11217,1551,7020,,,,,,,,
06/17/13 10:50,903,764,6517,11190,1554,6991,,,,,,,,
06/17/13 10:55,844,758,6446,11358,1544,7215,,,,,,,,
06/17/13 11:00,798,679,6439,11376,1565,7181,,,,,,,,
06/17/13 11:05,753,638,6425,11489,1602,7305,,,,,,,,
06/17/13 11:10,718,592,6547,11576,1602,7222,,,,,,,,
06/17/13 11:15,718,551,6492,11623,1606,7287,,,,,,,,
06/17/13 11:20,718,529,6526,11650,1605,7257,,,,,,,,
06/17/13 11:25,718,522,6479,11658,1602,7304,,,,,,,,
06/17/13 11:30,717,506,6543,11649,1603,7216,,,,,,,,
06/17/13 11:35,718,464,6520,11662,1610,7215,,,,,,,,
06/17/13 11:40,718,434,6549,11729,1608,7221,,,,,,,,
06/17/13 11:45,718,429,6546,11782,1608,7274,,,,,,,,
06/17/13 11:50,718,407,6546,11734,1603,7199,,,,,,,,
06/17/13 11:55,684,434,6469,11908,1631,7504,,,,,,,,
06/17/13 12:00,666,409,6476,11862,1708,7504,,,,,,,,
06/17/13 12:05,646,379,6508,11891,1816,7578,,,,,,,,
06/17/13 12:10,638,391,6563,12008,1813,7649,,,,,,,,
06/17/13 12:15,638,384,6584,12080,1805,7685,,,,,,,,
06/17/13 12:20,638,372,6542,12094,1801,7726,,,,,,,,
06/17/13 12:25,638,398,6603,12109,1807,7711,,,,,,,,
06/17/13 12:30,640,407,6637,12113,1793,7677,,,,,,,,
06/17/13 12:35,642,393,6634,12139,1800,7698,,,,,,,,
06/17/13 12:40,642,399,6609,12126,1798,7715,,,,,,,,
06/17/13 12:45,642,418,6548,12118,1792,7781,,,,,,,,
06/17/13 12:50,642,445,6608,12081,1792,7711,,,,,,,,
06/17/13 12:55,594,473,6557,11955,1860,7731,,,,,,,,
06/17/13 13:00,554,482,6590,11824,1924,7641,,,,,,,,
06/17/13 13:05,515,491,6598,11858,1952,7704,,,,,,,,
06/17/13 13:10,485,474,6651,11935,1994,7753,,,,,,,,
06/17/13 13:15,485,456,6636,11995,1983,7798,,,,,,,,
06/17/13 13:20,485,485,6629,12011,1995,7862,,,,,,,,
06/17/13 13:25,485,473,6677,11983,1995,7774,,,,,,,,
06/17/13 13:30,513,469,6653,11949,2002,7766,,,,,,,,
06/17/13 13:35,541,500,6649,11976,1995,7823,,,,,,,,
06/17/13 13:40,541,497,6571,11890,1991,7807,,,,,,,,
06/17/13 13:45,541,523,6599,11910,1999,7835,,,,,,,,
06/17/13 13:50,541,505,6588,11909,1998,7825,,,,,,,,
06/17/13 13:55,548,525,6672,11877,2013,7744,,,,,,,,
06/17/13 14:00,560,548,6604,11876,2035,7856,,,,,,,,
06/17/13 14:05,571,545,6689,11930,2047,7833,,,,,,,,
06/17/13 14:10,597,566,6648,11843,2075,7836,,,,,,,,
06/17/13 14:15,597,543,6712,11902,2081,7815,,,,,,,,
06/17/13 14:20,597,544,6723,11908,2082,7813,,,,,,,,
06/17/13 14:25,597,555,6697,11916,2083,7857,,,,,,,,
06/17/13 14:30,600,542,6684,11904,2081,7844,,,,,,,,
06/17/13 14:35,605,527,6722,11965,2084,7855,,,,,,,,
06/17/13 14:40,605,523,6664,11956,2074,7889,,,,,,,,
06/17/13 14:45,605,509,6734,11999,2078,7853,,,,,,,,
06/17/13 14:50,605,496,6748,11928,2089,7764,,,,,,,,
06/17/13 14:55,636,478,6689,12001,2097,7887,,,,,,,,
06/17/13 15:00,677,460,6726,12029,2103,7867,,,,,,,,
06/17/13 15:05,713,459,6693,12136,2096,7999,,,,,,,,
06/17/13 15:10,762,449,6705,12118,2087,7950,,,,,,,,
06/17/13 15:15,762,454,6728,12063,2116,7905,,,,,,,,
06/17/13 15:20,762,447,6710,12090,2138,7966,,,,,,,,
06/17/13 15:25,762,462,6723,12092,2133,7964,,,,,,,,
06/17/13 15:30,757,461,6652,12079,2140,8026,,,,,,,,
06/17/13 15:35,755,490,6625,12005,2153,8023,,,,,,,,
06/17/13 15:40,755,531,6720,12097,2162,8071,,,,,,,,
06/17/13 15:45,755,508,6693,12042,2172,8029,,,,,,,,
06/17/13 15:50,755,513,6702,12051,2146,8008,,,,,,,,
06/17/13 15:55,766,543,6689,12031,2144,8029,,,,,,,,
06/17/13 16:00,785,578,6710,11987,2142,7997,,,,,,,,
06/17/13 16:05,804,584,6736,11997,2138,7983,,,,,,,,
06/17/13 16:10,831,626,6758,12065,2143,8077,,,,,,,,
06/17/13 16:15,831,641,6697,12114,2142,8200,,,,,,,,
06/17/13 16:20,831,663,6658,12163,2134,8303,,,,,,,,
06/17/13 16:25,831,745,6670,12110,2134,8319,,,,,,,,
06/17/13 16:30,843,793,6717,12114,2058,8248,,,,,,,,
06/17/13 16:35,857,845,6726,12088,2034,8240,,,,,,,,
06/17/13 16:40,857,941,6753,12088,1997,8273,,,,,,,,
06/17/13 16:45,857,1002,6710,12083,1986,8361,,,,,,,,
06/17/13 16:50,857,1116,6731,12013,1983,8381,,,,,,,,
06/17/13 16:55,885,1239,6760,11771,1973,8224,,,,,,,,
06/17/13 17:00,925,1427,6686,11578,1958,8276,,,,,,,,
06/17/13 17:05,964,1419,6755,11504,1967,8136,,,,,,,,
06/17/13 17:10,1014,1460,6713,11556,1922,8225,,,,,,,,
06/17/13 17:15,1014,1484,6686,11556,1906,8261,,,,,,,,
06/17/13 17:20,1014,1604,6800,11609,1908,8321,,,,,,,,
06/17/13 17:25,1014,1800,6746,11489,1917,8460,,,,,,,,
06/17/13 17:30,1162,1968,6848,11382,1935,8439,,,,,,,,
06/17/13 17:35,1304,1868,6776,11218,2000,8310,,,,,,,,
06/17/13 17:40,1304,1663,6742,11303,2057,8282,,,,,,,,
06/17/13 17:45,1304,1570,6761,11293,2071,8173,,,,,,,,
06/17/13 17:50,1304,1506,6775,11269,2076,8075,,,,,,,,
06/17/13 17:55,1448,1501,6769,11550,2081,8364,,,,,,,,
06/17/13 18:00,1604,1441,6701,11658,2089,8487,,,,,,,,
06/17/13 18:05,1757,1504,6668,11722,2135,8693,,,,,,,,
06/17/13 18:10,1915,1710,6725,11632,2127,8745,,,,,,,,
06/17/13 18:15,1915,1883,6717,11590,2088,8844,,,,,,,,
06/17/13 18:20,1915,2007,6737,11566,2016,8851,,,,,,,,
06/17/13 18:25,1915,2102,6730,11591,1978,8942,,,,,,,,
06/17/13 18:30,1847,2191,6699,11275,1964,8731,,,,,,,,
06/17/13 18:35,1787,2203,6714,11106,1947,8543,,,,,,,,
06/17/13 18:40,1787,2199,6667,11081,1917,8530,,,,,,,,
06/17/13 18:45,1787,2256,6658,11113,1879,8590,,,,,,,,
06/17/13 18:50,1787,2348,6619,11169,1805,8702,,,,,,,,
06/17/13 18:55,1855,2316,6627,11187,1723,8598,,,,,,,,
06/17/13 19:00,1929,2303,6548,11303,1669,8728,,,,,,,,
06/17/13 19:05,2002,2253,6606,11637,1668,8950,,,,,,,,
06/17/13 19:10,2086,2400,6645,11565,1666,8986,,,,,,,,
06/17/13 19:15,2086,2529,6628,11643,1672,9216,,,,,,,,
06/17/13 19:20,2086,2790,6603,11556,1667,9411,,,,,,,,
06/17/13 19:25,2086,2837,6594,11123,1665,9032,,,,,,,,
06/17/13 19:30,2097,2857,6539,11068,1669,9056,,,,,,,,
06/17/13 19:35,2109,2852,6560,11076,1668,9037,,,,,,,,
06/17/13 19:40,2109,2854,6433,11066,1671,9158,,,,,,,,
06/17/13 19:45,2109,2888,6447,11026,1667,9134,,,,,,,,
06/17/13 19:50,2109,2932,6498,11042,1665,9142,,,,,,,,
06/17/13 19:55,2251,2833,6472,10938,1654,8953,,,,,,,,
06/17/13 20:00,2405,2752,6436,11013,1646,8975,,,,,,,,
06/17/13 20:05,2554,2900,6486,11021,1635,9070,,,,,,,,
06/17/13 20:10,2715,2910,6465,11026,1632,9103,,,,,,,,
06/17/13 20:15,2715,2883,6448,11064,1627,9126,,,,,,,,
06/17/13 20:20,2715,2977,6459,11050,1628,9195,,,,,,,,
06/17/13 20:25,2715,3068,6480,10904,1632,9124,,,,,,,,
06/17/13 20:30,2636,3053,6362,10910,1628,9230,,,,,,,,
06/17/13 20:35,2565,3065,6437,10900,1635,9163,,,,,,,,
06/17/13 20:40,2565,3079,6419,10925,1633,9219,,,,,,,,
06/17/13 20:45,2565,2991,6436,10887,1631,9074,,,,,,,,
06/17/13 20:50,2565,2826,6442,10903,1633,8920,,,,,,,,
06/17/13 20:55,2690,2692,6426,10958,1637,8862,,,,,,,,
06/17/13 21:00,2822,2607,6477,11059,1659,8849,,,,,,,,
06/17/13 21:05,2952,2550,6446,11098,1700,8903,,,,,,,,
06/17/13 21:10,3092,2473,6447,11110,1750,8886,,,,,,,,
06/17/13 21:15,3092,2514,6433,11007,1757,8846,,,,,,,,
06/17/13 21:20,3092,2635,6414,10939,1729,8890,,,,,,,,
06/17/13 21:25,3092,2802,6400,10768,1695,8865,,,,,,,,
06/17/13 21:30,3073,2841,6383,10763,1684,8906,,,,,,,,
06/17/13 21:35,3060,2841,6378,10767,1665,8895,,,,,,,,
06/17/13 21:40,3060,2788,6374,10849,1644,8908,,,,,,,,
06/17/13 21:45,3060,2794,6335,10737,1645,8842,,,,,,,,
06/17/13 21:50,3060,2767,6274,10732,1675,8901,,,,,,,,
06/17/13 21:55,2989,2669,6315,10526,1700,8582,,,,,,,,
06/17/13 22:00,2940,2502,6253,10575,1610,8435,,,,,,,,
06/17/13 22:05,2888,2297,6192,10628,1547,8281,,,,,,,,
06/17/13 22:10,2849,2099,6153,10624,1532,8103,,,,,,,,
06/17/13 22:15,2849,2108,6158,10591,1560,8101,,,,,,,,
06/17/13 22:20,2849,2151,6023,10470,1570,8169,,,,,,,,
06/17/13 22:25,2849,2183,5989,10414,1621,8229,,,,,,,,
06/17/13 22:30,2822,2165,6014,10399,1614,8164,,,,,,,,
06/17/13 22:35,2798,2134,5953,10374,1621,8176,,,,,,,,
06/17/13 22:40,2798,2143,5954,10382,1616,8187,,,,,,,,
06/17/13 22:45,2798,2212,5833,10002,1625,8007,,,,,,,,
06/17/13 22:50,2798,2274,5833,9968,1620,8030,,,,,,,,
06/17/13 22:55,2687,2341,5784,9584,1530,7673,,,,,,,,
06/17/13 23:00,2592,2410,5771,9412,1292,7343,,,,,,,,
06/17/13 23:05,2496,2496,5739,9176,1213,7146,,,,,,,,
06/17/13 23:10,2415,2550,5649,8741,1188,6832,,,,,,,,
06/17/13 23:15,2415,2564,5592,8694,1195,6862,,,,,,,,
06/17/13 23:20,2415,2596,5678,8659,1189,6767,,,,,,,,
06/17/13 23:25,2415,2680,5630,8601,1187,6838,,,,,,,,
06/17/13 23:30,2424,2776,5524,8589,1194,7035,,,,,,,,
06/17/13 23:35,2435,2769,5564,8548,1190,6944,,,,,,,,
06/17/13 23:40,2435,2769,5518,8558,1186,6996,,,,,,,,
06/17/13 23:45,2435,2712,5489,8698,1187,7109,,,,,,,,
06/17/13 23:50,2435,2685,5465,8439,1184,6842,,,,,,,,
06/17/13 23:55,2403,2646,5409,8258,1193,6688,,,,,,,,
06/18/13 00:00,2388,2618,5327,8062,1193,6547,,,,,,,,
06/18/13 00:05,2372,2649,5307,7880,1206,6428,,,,,,,,
06/18/13 00:10,2369,2708,5342,7441,1214,6022,,,,,,,,
06/18/13 00:15,2369,2785,5288,7344,1209,6051,,,,,,,,
06/18/13 00:20,2369,2847,5287,7260,1204,6024,,,,,,,,
06/18/13 00:25,2369,2837,5277,7323,1201,6085,,,,,,,,
06/18/13 00:30,2397,2840,5249,7327,1199,6117,,,,,,,,
06/18/13 00:35,2427,2869,5199,7331,1206,6208,,,,,,,,
06/18/13 00:40,2427,2825,5238,7483,1254,6324,,,,,,,,
06/18/13 00:45,2427,2816,5190,7767,1282,6674,,,,,,,,
06/18/13 00:50,2427,2736,5071,7833,1291,6790,,,,,,,,
06/18/13 00:55,2483,2640,5090,7471,1293,6315,,,,,,,,
06/18/13 01:00,2548,2523,5135,7418,1291,6096,,,,,,,,
06/18/13 01:05,2610,2383,5102,7468,1284,6032,,,,,,,,
06/18/13 01:10,2683,2319,5085,7461,1285,5980,,,,,,,,
06/18/13 01:15,2683,2260,5088,7478,1304,5954,,,,,,,,
06/18/13 01:20,2683,2210,5043,7464,1289,5921,,,,,,,,
06/18/13 01:25,2683,2184,5064,7573,1300,5993,,,,,,,,
06/18/13 01:30,2641,2176,5049,7576,1301,6005,,,,,,,,
06/18/13 01:35,2605,2156,5054,7532,1308,5943,,,,,,,,
06/18/13 01:40,2605,2107,4968,7536,1317,5992,,,,,,,,
06/18/13 01:45,2605,2001,5028,7557,1306,5837,,,,,,,,
06/18/13 01:50,2605,1992,5018,7566,1309,5851,,,,,,,,
06/18/13 01:55,2523,1989,4942,7440,1303,5790,,,,,,,,
06/18/13 02:00,2460,1981,5005,7348,1302,5626,,,,,,,,
06/18/13 02:05,2394,2001,4954,7289,1301,5637,,,,,,,,
06/18/13 02:10,2344,1966,4990,7228,1241,5445,,,,,,,,
06/18/13 02:15,2344,1894,4996,7247,1206,5352,,,,,,,,
06/18/13 02:20,2344,1844,4980,7201,1223,5289,,,,,,,,
06/18/13 02:25,2344,1790,4948,7195,1222,5259,,,,,,,,
06/18/13 02:30,2340,1747,4983,7172,1233,5169,,,,,,,,
06/18/13 02:35,2339,1693,4884,7186,1265,5261,,,,,,,,
06/18/13 02:40,2339,1643,4861,7154,1277,5214,,,,,,,,
06/18/13 02:45,2339,1579,4898,7166,1275,5122,,,,,,,,
